state,action,reward,next_state,done
"1.4134902954101562,-1.2063761949539185,1.0,3.0183560848236084,-1.4835838079452515,1.0,3.2804548740386963,1.5612233877182007,2.0,4.75230073928833,1.0449036359786987,2.0","1.0,0.0",0.1347526045411902,"1.2115405797958374,-1.2066034078598022,1.0,2.816363573074341,-1.4840580224990845,1.0,3.078930377960205,1.5607092380523682,2.0,4.550696849822998,1.0441629886627197,2.0",0
"1.2115405797958374,-1.2066034078598022,1.0,2.816363573074341,-1.4840580224990845,1.0,3.078930377960205,1.5607092380523682,2.0,4.550696849822998,1.0441629886627197,2.0","1.0,0.0",0.1261442751879065,"2.6162729263305664,-1.4815754890441895,1.0,2.876178026199341,1.5634193420410156,2.0,4.348394870758057,1.0481584072113037,2.0,4.005136013031006,-2.232692003250122,1.0",0
"2.6162729263305664,-1.4815754890441895,1.0,2.876178026199341,1.5634193420410156,2.0,4.348394870758057,1.0481584072113037,2.0,4.005136013031006,-2.232692003250122,1.0","1.0,0.0",0.11902027376812807,"2.4146780967712402,-1.4817103147506714,1.0,2.6747663021087646,1.5632692575454712,2.0,4.146952152252197,1.0479201078414917,2.0,3.8034958839416504,-2.23291015625,1.0",0
"2.4146780967712402,-1.4817103147506714,1.0,2.6747663021087646,1.5632692575454712,2.0,4.146952152252197,1.0479201078414917,2.0,3.8034958839416504,-2.23291015625,1.0","1.0,0.0",0.1131417095754168,"2.2127161026000977,-1.4818947315216064,1.0,2.4730305671691895,1.5630658864974976,2.0,3.945178985595703,1.0476081371307373,2.0,3.6014785766601562,-2.233196973800659,1.0",0
"2.2127161026000977,-1.4818947315216064,1.0,2.4730305671691895,1.5630658864974976,2.0,3.945178985595703,1.0476081371307373,2.0,3.6014785766601562,-2.233196973800659,1.0","1.0,0.0",0.10766570132726816,"2.0126070976257324,-1.480248212814331,1.0,2.270738363265991,1.5648974180221558,2.0,3.743255615234375,1.0504963397979736,2.0,3.401907444000244,-2.23055362701416,1.0",0
"2.0126070976257324,-1.480248212814331,1.0,2.270738363265991,1.5648974180221558,2.0,3.743255615234375,1.0504963397979736,2.0,3.401907444000244,-2.23055362701416,1.0","1.0,0.0",0.10323924980584565,"1.8105658292770386,-1.4811290502548218,1.0,2.0700082778930664,1.5639052391052246,2.0,3.5423038005828857,1.0488700866699219,2.0,3.1995432376861572,-2.232032537460327,1.0",0
"1.8105658292770386,-1.4811290502548218,1.0,2.0700082778930664,1.5639052391052246,2.0,3.5423038005828857,1.0488700866699219,2.0,3.1995432376861572,-2.232032537460327,1.0","1.0,0.0",0.09931674456247608,"1.6087005138397217,-1.4812179803848267,1.0,1.8682805299758911,1.563804030418396,2.0,3.3405508995056152,1.0487045049667358,2.0,2.9976420402526855,-2.232182264328003,1.0",0
"1.6087005138397217,-1.4812179803848267,1.0,1.8682805299758911,1.563804030418396,2.0,3.3405508995056152,1.0487045049667358,2.0,2.9976420402526855,-2.232182264328003,1.0","1.0,0.0",0.23905011543478294,"1.6663883924484253,1.564573884010315,2.0,3.1388583183288574,1.0500354766845703,2.0,2.7972068786621094,-2.2309837341308594,1.0,4.584952354431152,0.17815837264060974,2.0",0
"1.6663883924484253,1.564573884010315,2.0,3.1388583183288574,1.0500354766845703,2.0,2.7972068786621094,-2.2309837341308594,1.0,4.584952354431152,0.17815837264060974,2.0","1.0,0.0",0.1860719284918162,"2.937192916870117,1.0497487783432007,2.0,2.5952553749084473,-2.2312405109405518,1.0,4.383210182189941,0.17774540185928345,2.0,4.495707035064697,-4.07013463973999,1.0",0
"2.937192916870117,1.0497487783432007,2.0,2.5952553749084473,-2.2312405109405518,1.0,4.383210182189941,0.17774540185928345,2.0,4.495707035064697,-4.07013463973999,1.0","1.0,0.0",0.15761145014266398,"2.73545503616333,1.0499143600463867,2.0,2.3937203884124756,-2.231090545654297,1.0,4.181523323059082,0.17799656093120575,2.0,4.294281959533691,-4.069871425628662,1.0",0
"2.73545503616333,1.0499143600463867,2.0,2.3937203884124756,-2.231090545654297,1.0,4.181523323059082,0.17799656093120575,2.0,4.294281959533691,-4.069871425628662,1.0","1.0,0.0",0.13894117330703093,"2.534043073654175,1.0498796701431274,2.0,3.980097532272339,0.17793796956539154,2.0,4.092772960662842,-4.069936752319336,1.0,5.646242141723633,-1.3236234188079834,2.0",0
"2.534043073654175,1.0498796701431274,2.0,3.980097532272339,0.17793796956539154,2.0,4.092772960662842,-4.069936752319336,1.0,5.646242141723633,-1.3236234188079834,2.0","1.0,0.0",0.1260315253432278,"2.332371711730957,1.0495922565460205,2.0,3.7783279418945312,0.1774894744157791,2.0,5.4443039894104,-1.3242576122283936,2.0,7.97453498840332,-4.228188514709473,2.0",0
"2.332371711730957,1.0495922565460205,2.0,3.7783279418945312,0.1774894744157791,2.0,5.4443039894104,-1.3242576122283936,2.0,7.97453498840332,-4.228188514709473,2.0","1.0,0.0",0.11602798817866189,"2.1306519508361816,1.0502030849456787,2.0,3.5768260955810547,0.17845897376537323,2.0,5.2431769371032715,-1.3228747844696045,2.0,7.7741312980651855,-4.226178169250488,2.0",0
"2.1306519508361816,1.0502030849456787,2.0,3.5768260955810547,0.17845897376537323,2.0,5.2431769371032715,-1.3228747844696045,2.0,7.7741312980651855,-4.226178169250488,2.0","1.0,0.0",0.10809453650245082,"1.929148554801941,1.0500494241714478,2.0,3.3752620220184326,0.17820490896701813,2.0,5.041508197784424,-1.323244571685791,2.0,7.572260856628418,-4.226723670959473,2.0",0
"1.929148554801941,1.0500494241714478,2.0,3.3752620220184326,0.17820490896701813,2.0,5.041508197784424,-1.323244571685791,2.0,7.572260856628418,-4.226723670959473,2.0","1.0,0.0",0.10168745782062527,"1.7274763584136963,1.0498498678207397,2.0,3.17350172996521,0.17785915732383728,2.0,4.839596271514893,-1.323758840560913,2.0,7.370055675506592,-4.227494239807129,2.0",0
"1.7274763584136963,1.0498498678207397,2.0,3.17350172996521,0.17785915732383728,2.0,4.839596271514893,-1.323758840560913,2.0,7.370055675506592,-4.227494239807129,2.0","1.0,0.0",0.2955775363479468,"1.526183843612671,1.049975872039795,2.0,2.9722630977630615,0.1780766099691391,2.0,4.638450622558594,-1.32343590259552,2.0,7.1690897941589355,-4.227010250091553,2.0",0
"1.526183843612671,1.049975872039795,2.0,2.9722630977630615,0.1780766099691391,2.0,4.638450622558594,-1.32343590259552,2.0,7.1690897941589355,-4.227010250091553,2.0","1.0,0.0",0.19440708703714327,"1.324540138244629,1.0498602390289307,2.0,2.770561695098877,0.17786620557308197,2.0,4.436650276184082,-1.3237555027008057,2.0,6.967098236083984,-4.2274956703186035,2.0",0
"1.324540138244629,1.0498602390289307,2.0,2.770561695098877,0.17786620557308197,2.0,4.436650276184082,-1.3237555027008057,2.0,6.967098236083984,-4.2274956703186035,2.0","0.0,-0.6",0.14829795953132918,"2.550021171569824,0.5026689171791077,2.0,4.377119064331055,-0.7982680797576904,2.0,7.223464488983154,-3.3931095600128174,2.0,9.52905559539795,-5.228113651275635,2.0",0
"2.550021171569824,0.5026689171791077,2.0,4.377119064331055,-0.7982680797576904,2.0,7.223464488983154,-3.3931095600128174,2.0,9.52905559539795,-5.228113651275635,2.0","1.0,0.0",0.13000735081026638,"2.3090779781341553,0.7551473379135132,2.0,4.251893043518066,-0.3656540811061859,2.0,7.33268404006958,-2.67728328704834,2.0,6.4199981689453125,-5.721457481384277,1.0",0
"2.3090779781341553,0.7551473379135132,2.0,4.251893043518066,-0.3656540811061859,2.0,7.33268404006958,-2.67728328704834,2.0,6.4199981689453125,-5.721457481384277,1.0","0.0,-0.6",0.11594085855053415,"2.022096633911133,1.0359225273132324,2.0,4.084694862365723,0.15478356182575226,2.0,3.504218816757202,-2.9465951919555664,1.0,7.419145107269287,-1.7729920148849487,2.0",0
"2.022096633911133,1.0359225273132324,2.0,4.084694862365723,0.15478356182575226,2.0,3.504218816757202,-2.9465951919555664,1.0,7.419145107269287,-1.7729920148849487,2.0","1.0,0.0",0.10833065848541112,"1.7305303812026978,1.2318308353424072,2.0,3.866089105606079,0.5461822748184204,2.0,3.5763447284698486,-2.5957107543945312,1.0,7.365262031555176,-1.063379168510437,2.0",0
"1.7305303812026978,1.2318308353424072,2.0,3.866089105606079,0.5461822748184204,2.0,3.5763447284698486,-2.5957107543945312,1.0,7.365262031555176,-1.063379168510437,2.0","1.0,0.0",0.10791187310618988,"1.5130232572555542,1.255988359451294,2.0,3.6574819087982178,0.5987873673439026,2.0,3.40950870513916,-2.546687364578247,1.0,7.1776957511901855,-0.9641201496124268,2.0",0
"1.5130232572555542,1.255988359451294,2.0,3.6574819087982178,0.5987873673439026,2.0,3.40950870513916,-2.546687364578247,1.0,7.1776957511901855,-0.9641201496124268,2.0","0.0,-0.6",0.08891585627453824,"3.3864049911499023,1.007903814315796,2.0,3.4872798919677734,-2.1457176208496094,1.0,7.057703018188477,-0.15674076974391937,2.0,7.2014384269714355,-3.3315372467041016,1.0",0
"3.3864049911499023,1.007903814315796,2.0,3.4872798919677734,-2.1457176208496094,1.0,7.057703018188477,-0.15674076974391937,2.0,7.2014384269714355,-3.3315372467041016,1.0","1.0,0.0",0.3304998546791771,"3.0887017250061035,1.331328272819519,2.0,3.4831655025482178,-1.7991328239440918,1.0,6.852602958679199,0.5140470266342163,2.0,7.291715145111084,-2.6335010528564453,1.0",0
"3.0887017250061035,1.331328272819519,2.0,3.4831655025482178,-1.7991328239440918,1.0,6.852602958679199,0.5140470266342163,2.0,7.291715145111084,-2.6335010528564453,1.0","1.0,0.0",0.2249570683905303,"2.871350049972534,1.377396583557129,2.0,3.3112285137176514,-1.7470247745513916,1.0,6.646722316741943,0.6148583889007568,2.0,7.1314921379089355,-2.5259997844696045,1.0",0
"2.871350049972534,1.377396583557129,2.0,3.3112285137176514,-1.7470247745513916,1.0,6.646722316741943,0.6148583889007568,2.0,7.1314921379089355,-2.5259997844696045,1.0","1.0,0.0",0.18220914817866107,"2.6653568744659424,1.387002944946289,2.0,3.1163272857666016,-1.7358354330062866,1.0,6.443413257598877,0.637876033782959,2.0,6.939333438873291,-2.501239538192749,1.0",0
"2.6653568744659424,1.387002944946289,2.0,3.1163272857666016,-1.7358354330062866,1.0,6.443413257598877,0.637876033782959,2.0,6.939333438873291,-2.501239538192749,1.0","0.0,-0.6",0.1385991511571727,"2.3186445236206055,1.676156759262085,2.0,3.1041853427886963,-1.3797186613082886,1.0,6.155473232269287,1.33939790725708,2.0,6.987458229064941,-1.7278056144714355,1.0",0
"2.3186445236206055,1.676156759262085,2.0,3.1041853427886963,-1.3797186613082886,1.0,6.155473232269287,1.33939790725708,2.0,6.987458229064941,-1.7278056144714355,1.0","1.0,0.0",0.12453522650353688,"1.950905680656433,1.9141197204589844,2.0,3.042059898376465,-1.0464287996292114,1.0,5.802135467529297,1.9678435325622559,2.0,6.940642833709717,-0.9992688894271851,1.0",0
"1.950905680656433,1.9141197204589844,2.0,3.042059898376465,-1.0464287996292114,1.0,5.802135467529297,1.9678435325622559,2.0,6.940642833709717,-0.9992688894271851,1.0","1.0,0.0",0.12033793577240748,"2.86043381690979,-1.004625678062439,1.0,5.5803303718566895,2.0459604263305664,2.0,6.758049011230469,-0.9058122634887695,1.0,8.513959884643555,2.323059558868408,2.0",0
"2.86043381690979,-1.004625678062439,1.0,5.5803303718566895,2.0459604263305664,2.0,6.758049011230469,-0.9058122634887695,1.0,8.513959884643555,2.323059558868408,2.0","1.0,0.0",0.11466379207125765,"2.660754442214966,-0.9995951056480408,1.0,5.375460624694824,2.0556280612945557,2.0,6.558201313018799,-0.8941361904144287,1.0,8.308618545532227,2.337728977203369,2.0",0
"2.660754442214966,-0.9995951056480408,1.0,5.375460624694824,2.0556280612945557,2.0,6.558201313018799,-0.8941361904144287,1.0,8.308618545532227,2.337728977203369,2.0","1.0,0.0",0.1071914178526705,"2.4595396518707275,-0.9985110759735107,1.0,5.172945499420166,2.057866096496582,2.0,6.3569416999816895,-0.8913958668708801,1.0,8.105982780456543,2.3412137031555176,2.0",0
"2.4595396518707275,-0.9985110759735107,1.0,5.172945499420166,2.057866096496582,2.0,6.3569416999816895,-0.8913958668708801,1.0,8.105982780456543,2.3412137031555176,2.0","1.0,0.0",0.10045546136971173,"2.2585091590881348,-0.998615562915802,1.0,4.971952438354492,2.0577292442321777,2.0,6.15591287612915,-0.8915470838546753,1.0,7.904993534088135,2.3410415649414062,2.0",0
"2.2585091590881348,-0.998615562915802,1.0,4.971952438354492,2.0577292442321777,2.0,6.15591287612915,-0.8915470838546753,1.0,7.904993534088135,2.3410415649414062,2.0","1.0,0.0",0.09547498904512253,"2.056776285171509,-0.9988898634910583,1.0,4.770560264587402,2.0571517944335938,2.0,5.954191207885742,-0.8922568559646606,1.0,7.703632354736328,2.3401365280151367,2.0",0
"2.056776285171509,-0.9988898634910583,1.0,4.770560264587402,2.0571517944335938,2.0,5.954191207885742,-0.8922568559646606,1.0,7.703632354736328,2.3401365280151367,2.0","1.0,0.0",0.3078680509367564,"1.855316162109375,-0.9988805055618286,1.0,4.56894588470459,2.0572869777679443,2.0,5.75272274017334,-0.8920616507530212,1.0,7.502001762390137,2.340411424636841,2.0",0
"1.855316162109375,-0.9988805055618286,1.0,4.56894588470459,2.0572869777679443,2.0,5.75272274017334,-0.8920616507530212,1.0,7.502001762390137,2.340411424636841,2.0","1.0,0.0",0.2402768302114786,"1.6541897058486938,-0.9989532232284546,1.0,4.367875576019287,2.057176113128662,2.0,5.551599025726318,-0.8921909928321838,1.0,7.300937175750732,2.3402581214904785,2.0",0
"1.6541897058486938,-0.9989532232284546,1.0,4.367875576019287,2.057176113128662,2.0,5.551599025726318,-0.8921909928321838,1.0,7.300937175750732,2.3402581214904785,2.0","1.0,0.0",0.20462082449511887,"1.452533483505249,-0.9989972114562988,1.0,4.166201114654541,2.0571484565734863,2.0,5.349944591522217,-0.8922144174575806,1.0,7.099262714385986,2.3402459621429443,2.0",0
"1.452533483505249,-0.9989972114562988,1.0,4.166201114654541,2.0571484565734863,2.0,5.349944591522217,-0.8922144174575806,1.0,7.099262714385986,2.3402459621429443,2.0","1.0,0.0",0.18085705967402865,"1.2511696815490723,-0.9990406036376953,1.0,3.964723587036133,2.0571930408477783,2.0,5.1485724449157715,-0.8921271562576294,1.0,6.89777135848999,2.340388536453247,2.0",0
"1.2511696815490723,-0.9990406036376953,1.0,3.964723587036133,2.0571930408477783,2.0,5.1485724449157715,-0.8921271562576294,1.0,6.89777135848999,2.340388536453247,2.0","1.0,0.0",0.16354085051820566,"1.0499035120010376,-0.9989532828330994,1.0,3.763209581375122,2.0575125217437744,2.0,4.947302341461182,-0.8917102217674255,1.0,6.696238040924072,2.340956449508667,2.0",0
"1.0499035120010376,-0.9989532828330994,1.0,3.763209581375122,2.0575125217437744,2.0,4.947302341461182,-0.8917102217674255,1.0,6.696238040924072,2.340956449508667,2.0","1.0,0.0",0.15111194001759398,"3.5614964962005615,2.057431697845459,2.0,4.745573043823242,-0.891797661781311,1.0,6.494526386260986,2.340859889984131,2.0,7.167974948883057,-0.5832843780517578,1.0",0
"3.5614964962005615,2.057431697845459,2.0,4.745573043823242,-0.891797661781311,1.0,6.494526386260986,2.340859889984131,2.0,7.167974948883057,-0.5832843780517578,1.0","1.0,0.0",0.14052813749026916,"3.3592798709869385,2.059126615524292,2.0,4.544796466827393,-0.8895217776298523,1.0,6.2921671867370605,2.343991756439209,2.0,6.967044353485107,-0.579821765422821,1.0",0
"3.3592798709869385,2.059126615524292,2.0,4.544796466827393,-0.8895217776298523,1.0,6.2921671867370605,2.343991756439209,2.0,6.967044353485107,-0.579821765422821,1.0","1.0,0.0",0.13210187626407022,"3.1580617427825928,2.058800458908081,2.0,4.3433122634887695,-0.8899557590484619,1.0,6.090977668762207,2.343398094177246,2.0,6.765590667724609,-0.580476701259613,1.0",0
"3.1580617427825928,2.058800458908081,2.0,4.3433122634887695,-0.8899557590484619,1.0,6.090977668762207,2.343398094177246,2.0,6.765590667724609,-0.580476701259613,1.0","1.0,0.0",0.12518830368928935,"2.9561145305633545,2.0590507984161377,2.0,4.141666889190674,-0.8895833492279053,1.0,5.888999938964844,2.3439507484436035,2.0,6.563912391662598,-0.5798546075820923,1.0",0
"2.9561145305633545,2.0590507984161377,2.0,4.141666889190674,-0.8895833492279053,1.0,5.888999938964844,2.3439507484436035,2.0,6.563912391662598,-0.5798546075820923,1.0","1.0,0.0",0.1189131110627395,"2.7540435791015625,2.0605475902557373,2.0,3.9410898685455322,-0.8874881267547607,1.0,5.686786651611328,2.3469295501708984,2.0,6.363180160522461,-0.5765352249145508,1.0",0
"2.7540435791015625,2.0605475902557373,2.0,3.9410898685455322,-0.8874881267547607,1.0,5.686786651611328,2.3469295501708984,2.0,6.363180160522461,-0.5765352249145508,1.0","1.0,0.0",0.11394067848921363,"2.5525872707366943,2.060298442840576,2.0,3.7394042015075684,-0.8878293037414551,1.0,5.485352516174316,2.346452474594116,2.0,6.161518573760986,-0.5770647525787354,1.0",0
"2.5525872707366943,2.060298442840576,2.0,3.7394042015075684,-0.8878293037414551,1.0,5.485352516174316,2.346452474594116,2.0,6.161518573760986,-0.5770647525787354,1.0","1.0,0.0",0.10919512305038515,"2.3506863117218018,2.0604519844055176,2.0,3.537802219390869,-0.8875470161437988,1.0,5.283412456512451,2.346879243850708,2.0,5.959876537322998,-0.5765573978424072,1.0",0
"2.3506863117218018,2.0604519844055176,2.0,3.537802219390869,-0.8875470161437988,1.0,5.283412456512451,2.346879243850708,2.0,5.959876537322998,-0.5765573978424072,1.0","1.0,0.0",0.10512059444948685,"2.150096893310547,2.0599205493927,2.0,3.336545705795288,-0.8883549571037292,1.0,5.082897663116455,2.3457088470458984,2.0,5.7586989402771,-0.5778924226760864,1.0",0
"2.150096893310547,2.0599205493927,2.0,3.336545705795288,-0.8883549571037292,1.0,5.082897663116455,2.3457088470458984,2.0,5.7586989402771,-0.5778924226760864,1.0","1.0,0.0",0.1015724127877129,"3.134822130203247,-0.8884593844413757,1.0,4.8812384605407715,2.3455698490142822,2.0,5.556981086730957,-0.5780450701713562,1.0,6.51382303237915,2.895202875137329,2.0",0
"3.134822130203247,-0.8884593844413757,1.0,4.8812384605407715,2.3455698490142822,2.0,5.556981086730957,-0.5780450701713562,1.0,6.51382303237915,2.895202875137329,2.0","1.0,0.0",0.514889725207113,"2.933258056640625,-0.8885634541511536,1.0,4.679694175720215,2.3454525470733643,2.0,5.355418682098389,-0.5781663656234741,1.0,6.312282562255859,2.895073890686035,2.0",0
"2.933258056640625,-0.8885634541511536,1.0,4.679694175720215,2.3454525470733643,2.0,5.355418682098389,-0.5781663656234741,1.0,6.312282562255859,2.895073890686035,2.0","1.0,0.0",0.3268759692953187,"2.731673240661621,-0.889012336730957,1.0,4.47860050201416,2.344740867614746,2.0,5.153881072998047,-0.5789811611175537,1.0,6.111271858215332,2.894115686416626,2.0",0
"2.731673240661621,-0.889012336730957,1.0,4.47860050201416,2.344740867614746,2.0,5.153881072998047,-0.5789811611175537,1.0,6.111271858215332,2.894115686416626,2.0","1.0,0.0",0.260602007787865,"2.530027389526367,-0.8888586163520813,1.0,4.27670431137085,2.345029830932617,2.0,4.952211856842041,-0.5786396861076355,1.0,5.909333229064941,2.89453125,2.0",0
"2.530027389526367,-0.8888586163520813,1.0,4.27670431137085,2.345029830932617,2.0,4.952211856842041,-0.5786396861076355,1.0,5.909333229064941,2.89453125,2.0","1.0,0.0",0.22282980802111063,"2.32865047454834,-0.8890929222106934,1.0,4.075564861297607,2.3446671962738037,2.0,4.750857353210449,-0.5790519118309021,1.0,5.7082343101501465,2.8940486907958984,2.0",0
